"year","variable","experiment","ensemble","model","units","value"
1980,"rh","historical","r10i1p1f1","CESM2","kg m-2 yr-1",252285974041.416
1980,"rh","historical","r10i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",275792499705.998
1980,"rh","historical","r10i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",419401400953.399
1980,"rh","historical","r10i1p1f1","NorCPM1","kg m-2 yr-1",189983236957.886
1980,"rh","historical","r10i1p1f2","CNRM-CM6-1","kg m-2 yr-1",300900858749.559
1980,"rh","historical","r10i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",269778369494.046
1980,"rh","historical","r11i1p1f1","CESM2","kg m-2 yr-1",257951054924.091
1980,"rh","historical","r11i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",267203337963.308
1980,"rh","historical","r11i1p1f1","NorCPM1","kg m-2 yr-1",186628936939.942
1980,"rh","historical","r11i1p1f2","CNRM-CM6-1","kg m-2 yr-1",294919980792.189
1980,"rh","historical","r12i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",271196204288.141
1980,"rh","historical","r12i1p1f1","NorCPM1","kg m-2 yr-1",185374041799.003
1980,"rh","historical","r12i1p1f2","CNRM-CM6-1","kg m-2 yr-1",304972220413.647
1980,"rh","historical","r13i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",273046814837.215
1980,"rh","historical","r13i1p1f1","NorCPM1","kg m-2 yr-1",191835621188.012
1980,"rh","historical","r13i1p1f2","CNRM-CM6-1","kg m-2 yr-1",299434739729.15
1980,"rh","historical","r14i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270392171370.314
1980,"rh","historical","r14i1p1f1","NorCPM1","kg m-2 yr-1",194458344955.575
1980,"rh","historical","r14i1p1f2","CNRM-CM6-1","kg m-2 yr-1",297911938951.008
1980,"rh","historical","r15i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",274115214892.758
1980,"rh","historical","r15i1p1f1","NorCPM1","kg m-2 yr-1",194406700576.689
1980,"rh","historical","r15i1p1f2","CNRM-CM6-1","kg m-2 yr-1",295003854008.422
1980,"rh","historical","r16i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",271764474893.613
1980,"rh","historical","r16i1p1f1","NorCPM1","kg m-2 yr-1",190604031530.624
1980,"rh","historical","r16i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301909882455.858
1980,"rh","historical","r17i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",272241331992.671
1980,"rh","historical","r17i1p1f1","NorCPM1","kg m-2 yr-1",187577093089.488
1980,"rh","historical","r17i1p1f2","CNRM-CM6-1","kg m-2 yr-1",299923866399.609
1980,"rh","historical","r18i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",272866071998.549
1980,"rh","historical","r18i1p1f1","NorCPM1","kg m-2 yr-1",192631532625.977
1980,"rh","historical","r18i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301884180665.086
1980,"rh","historical","r19i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",273365385925.864
1980,"rh","historical","r19i1p1f1","NorCPM1","kg m-2 yr-1",189927145187.886
1980,"rh","historical","r19i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301717505207.817
1980,"rh","historical","r1i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",324818471877.573
1980,"rh","historical","r1i1p1f1","CESM2","kg m-2 yr-1",256862436974.501
1980,"rh","historical","r1i1p1f1","CESM2-WACCM","kg m-2 yr-1",251221586472.077
1980,"rh","historical","r1i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270195267182.851
1980,"rh","historical","r1i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",443200358480.849
1980,"rh","historical","r1i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",418649487290.162
1980,"rh","historical","r1i1p1f1","NorCPM1","kg m-2 yr-1",188512086127.285
1980,"rh","historical","r1i1p1f1","NorESM2-LM","kg m-2 yr-1",262194667068.523
1980,"rh","historical","r1i1p1f1","NorESM2-MM","kg m-2 yr-1",249218365563.738
1980,"rh","historical","r1i1p1f1","SAM0-UNICON","kg m-2 yr-1",268682302763.563
1980,"rh","historical","r1i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303082608112.145
1980,"rh","historical","r1i1p1f2","CNRM-CM6-1-HR","kg m-2 yr-1",291513449059.285
1980,"rh","historical","r1i2p1f1","MRI-ESM2-0","kg m-2 yr-1",330305662864.586
1980,"rh","historical","r20i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",269774443487.33
1980,"rh","historical","r20i1p1f1","NorCPM1","kg m-2 yr-1",193385446431.517
1980,"rh","historical","r20i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303442105411.14
1980,"rh","historical","r21i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",267561889710.429
1980,"rh","historical","r21i1p1f1","NorCPM1","kg m-2 yr-1",189789876199.999
1980,"rh","historical","r21i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303736883367.25
1980,"rh","historical","r22i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270009292256.74
1980,"rh","historical","r22i1p1f1","NorCPM1","kg m-2 yr-1",183418998076.434
1980,"rh","historical","r22i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303598700492.87
1980,"rh","historical","r23i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270636205691.885
1980,"rh","historical","r23i1p1f1","NorCPM1","kg m-2 yr-1",189939239518.975
1980,"rh","historical","r23i1p1f2","CNRM-CM6-1","kg m-2 yr-1",299223560560.835
1980,"rh","historical","r24i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270387754094.068
1980,"rh","historical","r24i1p1f1","NorCPM1","kg m-2 yr-1",191049509175.759
1980,"rh","historical","r24i1p1f2","CNRM-CM6-1","kg m-2 yr-1",299263849167.27
1980,"rh","historical","r25i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",271761453397.52
1980,"rh","historical","r25i1p1f1","NorCPM1","kg m-2 yr-1",189114692640.681
1980,"rh","historical","r25i1p1f2","CNRM-CM6-1","kg m-2 yr-1",305888077787.047
1980,"rh","historical","r26i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",273319031983.986
1980,"rh","historical","r26i1p1f1","NorCPM1","kg m-2 yr-1",188469104679.004
1980,"rh","historical","r26i1p1f2","CNRM-CM6-1","kg m-2 yr-1",299886182924.388
1980,"rh","historical","r27i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",268119997532.829
1980,"rh","historical","r27i1p1f1","NorCPM1","kg m-2 yr-1",190436076401.212
1980,"rh","historical","r27i1p1f2","CNRM-CM6-1","kg m-2 yr-1",294345020868.826
1980,"rh","historical","r28i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270230286126.34
1980,"rh","historical","r28i1p1f1","NorCPM1","kg m-2 yr-1",197544595593.546
1980,"rh","historical","r28i1p1f2","CNRM-CM6-1","kg m-2 yr-1",302556342449.347
1980,"rh","historical","r29i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270049599264.677
1980,"rh","historical","r29i1p1f1","NorCPM1","kg m-2 yr-1",194689752285.83
1980,"rh","historical","r29i1p1f2","CNRM-CM6-1","kg m-2 yr-1",305252895650.447
1980,"rh","historical","r2i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",320380580463.355
1980,"rh","historical","r2i1p1f1","CESM2","kg m-2 yr-1",252437211708.688
1980,"rh","historical","r2i1p1f1","CESM2-WACCM","kg m-2 yr-1",257370206917.547
1980,"rh","historical","r2i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",275561873201.178
1980,"rh","historical","r2i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",444335017795.51
1980,"rh","historical","r2i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",415767321389.153
1980,"rh","historical","r2i1p1f1","NorCPM1","kg m-2 yr-1",193461603764.62
1980,"rh","historical","r2i1p1f1","NorESM2-LM","kg m-2 yr-1",258510417238.002
1980,"rh","historical","r2i1p1f2","CNRM-CM6-1","kg m-2 yr-1",296756107502.337
1980,"rh","historical","r2i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",264665388149.237
1980,"rh","historical","r30i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270141383317.582
1980,"rh","historical","r30i1p1f1","NorCPM1","kg m-2 yr-1",192456634579.33
1980,"rh","historical","r30i1p1f2","CNRM-CM6-1","kg m-2 yr-1",298571051787.028
1980,"rh","historical","r31i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",273092201534.658
1980,"rh","historical","r32i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",277410886633.839
1980,"rh","historical","r3i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",324754618317.936
1980,"rh","historical","r3i1p1f1","CESM2","kg m-2 yr-1",262458128550.496
1980,"rh","historical","r3i1p1f1","CESM2-WACCM","kg m-2 yr-1",256761852438.703
1980,"rh","historical","r3i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",272474934356.307
1980,"rh","historical","r3i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",413541147433.162
1980,"rh","historical","r3i1p1f1","NorCPM1","kg m-2 yr-1",193656218241.594
1980,"rh","historical","r3i1p1f1","NorESM2-LM","kg m-2 yr-1",265187884717.952
1980,"rh","historical","r3i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301589648345.413
1980,"rh","historical","r3i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",270792222638.12
1980,"rh","historical","r4i1p1f1","CESM2","kg m-2 yr-1",260362076686.032
1980,"rh","historical","r4i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",271798222501.354
1980,"rh","historical","r4i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",413200430209.332
1980,"rh","historical","r4i1p1f1","NorCPM1","kg m-2 yr-1",186935792607.828
1980,"rh","historical","r4i1p1f2","CNRM-CM6-1","kg m-2 yr-1",295849991939.253
1980,"rh","historical","r4i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",266141750984.932
1980,"rh","historical","r5i1p1f1","CESM2","kg m-2 yr-1",254498831960.221
1980,"rh","historical","r5i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",271877193533.007
1980,"rh","historical","r5i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",401320298304.147
1980,"rh","historical","r5i1p1f1","NorCPM1","kg m-2 yr-1",185200575930.861
1980,"rh","historical","r5i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303533561786.245
1980,"rh","historical","r5i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",262605771470.92
1980,"rh","historical","r6i1p1f1","CESM2","kg m-2 yr-1",255854397908.774
1980,"rh","historical","r6i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270456333106.223
1980,"rh","historical","r6i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",407889809628.318
1980,"rh","historical","r6i1p1f1","NorCPM1","kg m-2 yr-1",193200225664.16
1980,"rh","historical","r6i1p1f2","CNRM-CM6-1","kg m-2 yr-1",305393613951.043
1980,"rh","historical","r7i1p1f1","CESM2","kg m-2 yr-1",259136042117.679
1980,"rh","historical","r7i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",272006351374.203
1980,"rh","historical","r7i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",418457757090.959
1980,"rh","historical","r7i1p1f1","NorCPM1","kg m-2 yr-1",193570190271.839
1980,"rh","historical","r7i1p1f2","CNRM-CM6-1","kg m-2 yr-1",296974051656.505
1980,"rh","historical","r8i1p1f1","CESM2","kg m-2 yr-1",255354530551.864
1980,"rh","historical","r8i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",269643809387.433
1980,"rh","historical","r8i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",410538978461.704
1980,"rh","historical","r8i1p1f1","NorCPM1","kg m-2 yr-1",195449685577.257
1980,"rh","historical","r8i1p1f2","CNRM-CM6-1","kg m-2 yr-1",300545989484.165
1980,"rh","historical","r8i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",259717713368.461
1980,"rh","historical","r9i1p1f1","CESM2","kg m-2 yr-1",253057469802.233
1980,"rh","historical","r9i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",271358060159.922
1980,"rh","historical","r9i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",412448664078.888
1980,"rh","historical","r9i1p1f1","NorCPM1","kg m-2 yr-1",187716500527.736
1980,"rh","historical","r9i1p1f2","CNRM-CM6-1","kg m-2 yr-1",298725546673.195
1980,"rh","historical","r9i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",259945829831.814
1981,"rh","historical","r10i1p1f1","CESM2","kg m-2 yr-1",256525689935.975
1981,"rh","historical","r10i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270904286597.931
1981,"rh","historical","r10i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",416268945234.473
1981,"rh","historical","r10i1p1f1","NorCPM1","kg m-2 yr-1",189154896829.26
1981,"rh","historical","r10i1p1f2","CNRM-CM6-1","kg m-2 yr-1",304784502834.008
1981,"rh","historical","r10i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",267494915069.691
1981,"rh","historical","r11i1p1f1","CESM2","kg m-2 yr-1",259308606089.993
1981,"rh","historical","r11i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",267650674278.602
1981,"rh","historical","r11i1p1f1","NorCPM1","kg m-2 yr-1",188466710863.841
1981,"rh","historical","r11i1p1f2","CNRM-CM6-1","kg m-2 yr-1",295787305937.697
1981,"rh","historical","r12i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270932851767.02
1981,"rh","historical","r12i1p1f1","NorCPM1","kg m-2 yr-1",190100856616.617
1981,"rh","historical","r12i1p1f2","CNRM-CM6-1","kg m-2 yr-1",302378879060.06
1981,"rh","historical","r13i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",273616644219.834
1981,"rh","historical","r13i1p1f1","NorCPM1","kg m-2 yr-1",188941755898.656
1981,"rh","historical","r13i1p1f2","CNRM-CM6-1","kg m-2 yr-1",297091478640.05
1981,"rh","historical","r14i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",271283430982.135
1981,"rh","historical","r14i1p1f1","NorCPM1","kg m-2 yr-1",192412573259.579
1981,"rh","historical","r14i1p1f2","CNRM-CM6-1","kg m-2 yr-1",299728501791.121
1981,"rh","historical","r15i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",271108427450.114
1981,"rh","historical","r15i1p1f1","NorCPM1","kg m-2 yr-1",192161186768.721
1981,"rh","historical","r15i1p1f2","CNRM-CM6-1","kg m-2 yr-1",299907394737.869
1981,"rh","historical","r16i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",272391646867.53
1981,"rh","historical","r16i1p1f1","NorCPM1","kg m-2 yr-1",195056073455.916
1981,"rh","historical","r16i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303593545987.207
1981,"rh","historical","r17i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270067378771.43
1981,"rh","historical","r17i1p1f1","NorCPM1","kg m-2 yr-1",190876381573.005
1981,"rh","historical","r17i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303286319961.595
1981,"rh","historical","r18i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",272292108862.927
1981,"rh","historical","r18i1p1f1","NorCPM1","kg m-2 yr-1",189374275905.554
1981,"rh","historical","r18i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301404506579.511
1981,"rh","historical","r19i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",275461397216.639
1981,"rh","historical","r19i1p1f1","NorCPM1","kg m-2 yr-1",187898883211.32
1981,"rh","historical","r19i1p1f2","CNRM-CM6-1","kg m-2 yr-1",300630888154.719
1981,"rh","historical","r1i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",321940058165.984
1981,"rh","historical","r1i1p1f1","CESM2","kg m-2 yr-1",252608996806.866
1981,"rh","historical","r1i1p1f1","CESM2-WACCM","kg m-2 yr-1",257930229790.188
1981,"rh","historical","r1i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",273061632670.735
1981,"rh","historical","r1i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",453643786683.172
1981,"rh","historical","r1i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",422543411253.76
1981,"rh","historical","r1i1p1f1","NorCPM1","kg m-2 yr-1",196049459660.65
1981,"rh","historical","r1i1p1f1","NorESM2-LM","kg m-2 yr-1",264020483991.775
1981,"rh","historical","r1i1p1f1","NorESM2-MM","kg m-2 yr-1",249295437009.317
1981,"rh","historical","r1i1p1f1","SAM0-UNICON","kg m-2 yr-1",266372233518.391
1981,"rh","historical","r1i1p1f2","CNRM-CM6-1","kg m-2 yr-1",302510406697.018
1981,"rh","historical","r1i1p1f2","CNRM-CM6-1-HR","kg m-2 yr-1",293827792394.601
1981,"rh","historical","r1i2p1f1","MRI-ESM2-0","kg m-2 yr-1",332485817615.753
1981,"rh","historical","r20i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270135501523.677
1981,"rh","historical","r20i1p1f1","NorCPM1","kg m-2 yr-1",191757535810.803
1981,"rh","historical","r20i1p1f2","CNRM-CM6-1","kg m-2 yr-1",300102055264.93
1981,"rh","historical","r21i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",271400149430.685
1981,"rh","historical","r21i1p1f1","NorCPM1","kg m-2 yr-1",188474207340.196
1981,"rh","historical","r21i1p1f2","CNRM-CM6-1","kg m-2 yr-1",297160364183.474
1981,"rh","historical","r22i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",272913085783.485
1981,"rh","historical","r22i1p1f1","NorCPM1","kg m-2 yr-1",195839994097.359
1981,"rh","historical","r22i1p1f2","CNRM-CM6-1","kg m-2 yr-1",298544711188.919
1981,"rh","historical","r23i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",273553089028.847
1981,"rh","historical","r23i1p1f1","NorCPM1","kg m-2 yr-1",190310664805.167
1981,"rh","historical","r23i1p1f2","CNRM-CM6-1","kg m-2 yr-1",302033813312.805
1981,"rh","historical","r24i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",272359150223.161
1981,"rh","historical","r24i1p1f1","NorCPM1","kg m-2 yr-1",188991887341.394
1981,"rh","historical","r24i1p1f2","CNRM-CM6-1","kg m-2 yr-1",297766779140.804
1981,"rh","historical","r25i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270040754070.222
1981,"rh","historical","r25i1p1f1","NorCPM1","kg m-2 yr-1",189268291109.799
1981,"rh","historical","r25i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303267911921.555
1981,"rh","historical","r26i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",269883461051.396
1981,"rh","historical","r26i1p1f1","NorCPM1","kg m-2 yr-1",186777181636.921
1981,"rh","historical","r26i1p1f2","CNRM-CM6-1","kg m-2 yr-1",304344016841.802
1981,"rh","historical","r27i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",268544458401.581
1981,"rh","historical","r27i1p1f1","NorCPM1","kg m-2 yr-1",196337646177.006
1981,"rh","historical","r27i1p1f2","CNRM-CM6-1","kg m-2 yr-1",298401334207.925
1981,"rh","historical","r28i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",272564425759.602
1981,"rh","historical","r28i1p1f1","NorCPM1","kg m-2 yr-1",189938507891.535
1981,"rh","historical","r28i1p1f2","CNRM-CM6-1","kg m-2 yr-1",304234146643.857
1981,"rh","historical","r29i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",272131513173.75
1981,"rh","historical","r29i1p1f1","NorCPM1","kg m-2 yr-1",188068127300.758
1981,"rh","historical","r29i1p1f2","CNRM-CM6-1","kg m-2 yr-1",299973346502.299
1981,"rh","historical","r2i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",323533092281.475
1981,"rh","historical","r2i1p1f1","CESM2","kg m-2 yr-1",258829017768.606
1981,"rh","historical","r2i1p1f1","CESM2-WACCM","kg m-2 yr-1",254404106919.092
1981,"rh","historical","r2i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",276659048526.798
1981,"rh","historical","r2i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",443428205625.604
1981,"rh","historical","r2i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",415973595478.154
1981,"rh","historical","r2i1p1f1","NorCPM1","kg m-2 yr-1",188131999401.881
1981,"rh","historical","r2i1p1f1","NorESM2-LM","kg m-2 yr-1",261053370034.148
1981,"rh","historical","r2i1p1f2","CNRM-CM6-1","kg m-2 yr-1",299124834011.972
1981,"rh","historical","r2i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",268232548539.049
1981,"rh","historical","r30i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",273871012910.055
1981,"rh","historical","r30i1p1f1","NorCPM1","kg m-2 yr-1",182156214659.219
1981,"rh","historical","r30i1p1f2","CNRM-CM6-1","kg m-2 yr-1",299575061445.565
1981,"rh","historical","r31i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",272928906363.054
1981,"rh","historical","r32i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",279489398064.517
1981,"rh","historical","r3i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",323261270515.145
1981,"rh","historical","r3i1p1f1","CESM2","kg m-2 yr-1",256973379643.741
1981,"rh","historical","r3i1p1f1","CESM2-WACCM","kg m-2 yr-1",259727826005.113
1981,"rh","historical","r3i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270051352331.491
1981,"rh","historical","r3i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",413272019447.333
1981,"rh","historical","r3i1p1f1","NorCPM1","kg m-2 yr-1",184831352960.889
1981,"rh","historical","r3i1p1f1","NorESM2-LM","kg m-2 yr-1",259031186055.811
1981,"rh","historical","r3i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303902611251.679
1981,"rh","historical","r3i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",264941297306.312
1981,"rh","historical","r4i1p1f1","CESM2","kg m-2 yr-1",256089011614.682
1981,"rh","historical","r4i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",272215218494.539
1981,"rh","historical","r4i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",415530743332.361
1981,"rh","historical","r4i1p1f1","NorCPM1","kg m-2 yr-1",193465173868.283
1981,"rh","historical","r4i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301479525562.275
1981,"rh","historical","r4i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",262376081988.101
1981,"rh","historical","r5i1p1f1","CESM2","kg m-2 yr-1",254333832816.105
1981,"rh","historical","r5i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",271534608999.108
1981,"rh","historical","r5i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",417960505205.166
1981,"rh","historical","r5i1p1f1","NorCPM1","kg m-2 yr-1",193652312669.264
1981,"rh","historical","r5i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301480513185.2
1981,"rh","historical","r5i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",266766455034.91
1981,"rh","historical","r6i1p1f1","CESM2","kg m-2 yr-1",256948514300.426
1981,"rh","historical","r6i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270983501255.687
1981,"rh","historical","r6i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",422511499820.152
1981,"rh","historical","r6i1p1f1","NorCPM1","kg m-2 yr-1",193269476601.001
1981,"rh","historical","r6i1p1f2","CNRM-CM6-1","kg m-2 yr-1",298943065145.037
1981,"rh","historical","r7i1p1f1","CESM2","kg m-2 yr-1",256541018677.16
1981,"rh","historical","r7i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",269344871672.061
1981,"rh","historical","r7i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",418295400282.559
1981,"rh","historical","r7i1p1f1","NorCPM1","kg m-2 yr-1",191819956845.482
1981,"rh","historical","r7i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301893749680.328
1981,"rh","historical","r8i1p1f1","CESM2","kg m-2 yr-1",263990821361.835
1981,"rh","historical","r8i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",275964885963.047
1981,"rh","historical","r8i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",411203502036.473
1981,"rh","historical","r8i1p1f1","NorCPM1","kg m-2 yr-1",183551787200.64
1981,"rh","historical","r8i1p1f2","CNRM-CM6-1","kg m-2 yr-1",302281819053.707
1981,"rh","historical","r8i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",260610689241.218
1981,"rh","historical","r9i1p1f1","CESM2","kg m-2 yr-1",257778047652.723
1981,"rh","historical","r9i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",270228320055.393
1981,"rh","historical","r9i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",413065205597.489
1981,"rh","historical","r9i1p1f1","NorCPM1","kg m-2 yr-1",187834305664.559
1981,"rh","historical","r9i1p1f2","CNRM-CM6-1","kg m-2 yr-1",300764791985.782
1981,"rh","historical","r9i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",266447028134.756
1982,"rh","historical","r10i1p1f1","CESM2","kg m-2 yr-1",255626107371.978
1982,"rh","historical","r10i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",273581329315.023
1982,"rh","historical","r10i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",422125021327.509
1982,"rh","historical","r10i1p1f1","NorCPM1","kg m-2 yr-1",190841653436.799
1982,"rh","historical","r10i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301611237405.227
1982,"rh","historical","r10i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",269546038793.262
1982,"rh","historical","r11i1p1f1","CESM2","kg m-2 yr-1",256931881150.776
1982,"rh","historical","r11i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",272622813024.845
1982,"rh","historical","r11i1p1f1","NorCPM1","kg m-2 yr-1",193072018492.574
1982,"rh","historical","r11i1p1f2","CNRM-CM6-1","kg m-2 yr-1",302236034959.67
1982,"rh","historical","r12i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",277501213695.199
1982,"rh","historical","r12i1p1f1","NorCPM1","kg m-2 yr-1",196045882160.434
1982,"rh","historical","r12i1p1f2","CNRM-CM6-1","kg m-2 yr-1",302393087655.331
1982,"rh","historical","r13i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",274831917230.853
1982,"rh","historical","r13i1p1f1","NorCPM1","kg m-2 yr-1",192340884597.906
1982,"rh","historical","r13i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301211143568.987
1982,"rh","historical","r14i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",269295550837.716
1982,"rh","historical","r14i1p1f1","NorCPM1","kg m-2 yr-1",187798511570.503
1982,"rh","historical","r14i1p1f2","CNRM-CM6-1","kg m-2 yr-1",298787078527.352
1982,"rh","historical","r15i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",275953877425.138
1982,"rh","historical","r15i1p1f1","NorCPM1","kg m-2 yr-1",185050495895.884
1982,"rh","historical","r15i1p1f2","CNRM-CM6-1","kg m-2 yr-1",307705248431.709
1982,"rh","historical","r16i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",276586681883.639
1982,"rh","historical","r16i1p1f1","NorCPM1","kg m-2 yr-1",192665546709.459
